事件ID,date,DPatentN,year,CAR,prov,Lev,lagROA,Cashflow,Growth,Indep,Age,R_D,HIPP,HF,CTO,Dealval,MajorMA,Relevance,DPatent,D_MA,Tar_Patent,Acq_Patent,DPAT_rate,MKT,ind2,CAR5,CAR10,CAR60,CAR90,CAR180,rank,eps,lageps,lag2eps,lag3eps,fweps,fw2eps,fw3eps,fwROA,LagLev,LagCashflow,LagGrowth,LagIndep,LagAge,LagR_D,LagMKT,LagAcq_Patent,Tar_Patent_limit,DPatent_limit,DPatent_ipc,Tar_Patent_ipc,indCAR3,Tar_Patent2,DPatent2,Tar_Patent3,DPatent3,Tar_Patent4,DPatent4,Tar_Patent5,DPatent5,dmanu,dserv,smanu,tmanu,tchem,AI,Security,Cloud,Big_Data,E_Chip,Commu_Network,DPatent_w,Tar_Patent_w,Tar_Patent_w2,DPatent_w2,Tar_Patent_w3,DPatent_w3,Tar_Patent_w4,DPatent_w4,Tar_Patent_w5,DPatent_w5,Tar_Patent_w_lim,DPatent_w_lim,DPatent_w_ipc,Tar_Patent_w_ipc,AI_w,Security_w,Cloud_w,Big_Data_w,E_Chip_w,Commu_Network_w
200000033153.0,2015-09-08,0.0,2015.0,-0.27159545,江苏省,0.6342249,0.003594,0.094144195,-0.009161,0.33333334,3.0910425,0.0,1.0,0.0,0.0,20.905588,1.0,1.0,0.0,0.0,0.0,3.5553482,0.0,14.856539,C33,-0.33944756,-0.4519917,-0.12023932,-0.34402567,-0.29890424,1.0,0.4068,0.0331,0.03,0.0431,0.3923,-0.3825,-2.0482,0.015373,0.6342249,0.094144195,-0.009161,0.33333334,3.0910425,,14.233278,2.8903718,,,0.0,0.0,-0.23728679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000033006.0,2015-09-02,0.0,2015.0,0.10911661,重庆市,,,,0.0,,,0.0,0.0,0.0,0.0,21.821878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.906015,,0.14439102,0.1761179,0.6250394,0.5011859,0.2969039,1.0,0.2503,0.0031,-0.0058,-0.0015,0.4154,0.3296,-0.5619,0.098956,,,,,,,,,,,0.0,0.0,0.10945335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000023107.0,2014-08-26,0.0,2014.0,0.11773648,广东省,0.8212694,0.022764,-0.21039233,0.209621,0.4,2.7725887,0.0,1.0,0.0,0.0,22.028893,1.0,1.0,0.0,0.0,0.0,2.0794415,0.0,15.36461,C13,0.080260865,0.11464108,0.102408096,-0.30924204,-0.13680044,1.0,0.0573,-1.1424,0.5454,0.1761,0.0179,-1.0223,-0.0017,0.002623,0.8212694,-0.21039233,0.209621,0.4,2.7725887,,14.761438,0.0,0.0,0.0,0.0,0.0,0.12454463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000012073.0,2011-12-30,0.0,2011.0,-0.0944957,黑龙江省,0.24371265,0.076251,0.009569212,2.869759,0.36363637,2.4849067,0.0,0.0,0.0,0.0,18.390368,0.0,1.0,0.0,0.0,0.0,3.6109178,0.0,15.243062,C40,-0.09244465,-0.085961364,-0.109909505,-0.09783232,-0.1893838,1.0,0.1753,0.2577,0.3017,0.0354,0.2052,0.1187,0.207,0.031684,0.24371265,0.009569212,2.869759,0.36363637,2.4849067,,14.926747,3.4965076,0.0,0.0,0.0,0.0,-0.09571746,0.6931472,0.0,1.7917595,0.0,2.0794415,1.609438,2.1972246,1.609438,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.7917595,0.0,2.0794415,1.609438,2.1972246,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000016801.0,2013-10-18,0.0,2013.0,0.040312383,黑龙江省,0.38199896,0.033599,-0.048955012,0.048218,0.36363637,2.6390574,0.05,0.0,0.0,0.0,16.407145,0.0,1.0,0.0,0.0,1.7917595,3.988984,0.0,14.663887,C37,0.05838801,0.1549506,0.13788804,0.13850875,0.6010064,1.0,0.1187,0.2052,0.1753,0.2577,0.207,0.3794,0.4429,0.031458,0.38199896,-0.048955012,0.048218,0.36363637,2.6390574,,14.961965,3.8918202,1.7917595,0.0,0.0,1.7917595,0.04155177,2.3025851,0.0,2.4849067,0.0,2.4849067,0.0,2.6390574,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,2.3025851,0.0,2.4849067,0.0,2.4849067,0.0,2.6390574,0.0,1.7917595,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0
200000023601.0,2014-09-16,0.0,2014.0,-0.0951154,黑龙江省,0.44350892,0.034529,-0.02213817,0.013979,0.36363637,2.7080503,0.0,0.0,0.0,0.0,18.51499,0.0,0.0,0.0,0.0,0.0,4.248495,0.0,15.147992,C37,-0.087081656,0.050141983,-0.15204667,-0.32705554,-0.27459612,1.0,0.207,0.1187,0.2052,0.1753,0.3794,0.4429,0.2814,0.027114,0.44350892,-0.02213817,0.013979,0.36363637,2.7080503,0.05,14.663887,3.988984,,,0.0,0.0,-0.0782835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220000000888.0,2013-03-08,0.0,2013.0,0.41548228,北京市,0.68433285,-0.039761,-0.0431966,-0.118225,0.375,2.6390574,0.0,1.0,1.0,0.0,21.670383,1.0,1.0,0.0,0.0,2.3978953,2.4849067,0.0,14.43757,F51,0.35988182,0.40900996,0.4293166,0.3898533,0.61364734,1.0,0.934,-0.181,-0.182,0.0156,1.1313,0.4313,0.519,0.111593,0.68433285,-0.0431966,-0.118225,0.375,2.6390574,,14.242425,2.4849067,,,0.0,2.3978953,0.41453525,3.1354942,0.0,3.2580965,0.0,3.2580965,0.0,3.2580965,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,3.1354942,0.0,3.2580965,0.0,3.2580965,0.0,3.2580965,0.0,,,0.0,2.3978953,0.0,0.0,0.0,0.0,0.0,0.0
200000038946.0,2016-07-18,0.0,2016.0,0.051492214,湖北省,0.2824664,0.127972,0.092397824,0.151679,0.33333334,2.8332133,0.0115,0.0,1.0,0.0,17.50439,0.0,0.0,0.0,0.0,2.1972246,3.218876,0.0,16.814905,C26,0.030423803,0.08695299,-0.25292984,-0.35767543,-0.67365944,1.0,0.519,0.4313,1.1313,0.934,0.6217,0.4956,0.729,0.092087,0.2824664,0.092397824,0.151679,0.33333334,2.8332133,0.0126,16.063875,3.465736,2.1972246,0.0,0.0,2.1972246,0.04843358,2.7080503,0.6931472,2.8903718,0.6931472,2.8903718,0.6931472,2.8903718,0.6931472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877867,0.87546873,0.09531018,0.99325174,0.09531018,0.99325174,0.09531018,0.99325174,0.09531018,0.5877867,0.0,0.0,0.5877867,0.0,0.0,0.0,0.0,0.0,0.0
200000043187.0,2017-03-10,0.0,2017.0,0.16246334,云南省,0.48313496,0.028327,0.01622404,0.386269,0.42857143,2.8903718,0.0343,0.0,1.0,0.0,20.542942,0.0,1.0,0.0,0.0,1.609438,3.988984,0.0,15.856473,C34,0.17800452,0.10821291,0.042343814,-0.05266285,-0.39640573,1.0,0.1319,0.2544,0.2143,0.1939,0.1165,0.0944,0.1161,0.018624,0.48313496,0.01622404,0.386269,0.42857143,2.8903718,0.0469,15.70739,3.8066626,,,0.0,1.609438,0.16247466,2.1972246,1.609438,2.1972246,1.609438,2.1972246,2.7080503,2.1972246,2.7080503,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,2.1972246,1.609438,2.1972246,1.609438,2.1972246,2.7080503,2.1972246,2.7080503,,,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0
200000038644.0,2016-06-30,0.0,2016.0,-0.0070256004,福建省,0.40900078,0.056096,0.10862718,-0.032147,0.33333334,2.8332133,0.0,0.0,0.0,0.0,20.389881,0.0,1.0,0.0,0.0,0.0,0.6931472,0.0,15.769529,G55,-0.03536982,-0.035036564,-0.09683861,-0.09102931,0.21669342,1.0,0.6358,0.5421,0.6069,0.6813,0.3369,0.2016,0.3525,0.022134,0.40900078,0.10862718,-0.032147,0.33333334,2.8332133,,15.9265785,1.3862944,0.0,0.0,0.0,0.0,-0.006751922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000041770.0,2016-12-16,0.0,2016.0,0.1268339,湖南省,0.7060652,0.013364,-0.014841844,-0.048339,0.33333334,2.8332133,0.0,0.0,1.0,0.0,16.063639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.659592,F51,0.08593081,-0.0076507023,0.016144175,-0.12258065,-0.3306447,1.0,0.3505,0.3017,0.1952,0.2355,0.4554,0.8586,0.9244,0.02643,0.7060652,-0.014841844,-0.048339,0.33333334,2.8332133,,15.481271,0.0,0.0,0.0,0.0,0.0,0.096135035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000016807.0,2013-09-30,1.0,2013.0,0.1312686,湖南省,1.1625226,-0.153985,0.0009496634,0.044855,0.375,2.7080503,0.0,0.0,0.0,0.0,21.961058,1.0,1.0,0.6931472,1.0,2.3978953,0.0,0.09090909,14.605603,C34,0.26105207,0.43527746,0.24807958,0.59460074,0.6875541,1.0,0.9346,0.0122,-0.2177,-0.2038,1.0994,0.9314,0.4445,0.107532,1.1625226,0.0009496634,0.044855,0.375,2.7080503,,14.079412,0.6931472,,,0.6931472,2.3978953,0.14794314,2.3978953,0.6931472,2.3978953,0.6931472,2.3978953,0.6931472,2.3978953,0.6931472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,2.3978953,2.3978953,0.6931472,2.3978953,0.6931472,2.3978953,0.6931472,2.3978953,0.6931472,,,0.6931472,2.3978953,0.0,0.0,0.0,0.0,0.6931472,0.0
200000027463.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,18.95581,0.0,1.0,0.0,0.0,1.609438,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,4.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,1.609438,0.0,0.0,1.609438,0.23261184,2.5649493,0.0,2.5649493,0.0,2.7725887,0.0,2.8332133,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,2.5649493,0.0,2.5649493,0.0,2.7725887,0.0,2.8332133,0.0,1.609438,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0
200000027464.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,20.085995,0.0,0.0,0.0,0.0,2.5649493,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,2.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,2.5649493,0.0,0.0,2.5649493,0.23261184,3.8066626,0.0,4.4886365,0.0,4.574711,0.0,4.574711,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,3.8066626,0.0,4.4886365,0.0,4.574711,0.0,4.574711,0.0,2.5649493,0.0,0.0,2.5649493,0.0,0.0,0.0,0.0,0.0,0.0
200000027465.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,18.572067,0.0,0.0,0.0,0.0,1.609438,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,3.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,1.609438,0.0,0.0,1.609438,0.23261184,2.5649493,0.0,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,2.5649493,0.0,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,1.609438,0.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0
200000027466.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,18.647577,0.0,0.0,0.0,0.0,0.0,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,6.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,0.0,0.0,0.0,0.0,0.23261184,2.0794415,0.0,2.0794415,0.0,2.0794415,0.0,2.0794415,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,2.0794415,0.0,2.0794415,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000027467.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,17.901094,0.0,0.0,0.0,0.0,1.3862944,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,5.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,1.3862944,0.0,0.0,1.3862944,0.23261184,2.3978953,0.0,2.9957323,0.0,2.9957323,0.0,3.3322046,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596158,1.2527629,0.0,1.7491999,0.0,1.7491999,0.0,2.0476928,0.0,0.5596158,0.0,0.0,0.5596158,0.0,0.0,0.0,0.0,0.0,0.0
200000027468.0,2015-01-20,0.0,2015.0,0.37308088,江苏省,0.6237369,0.032333,0.12992525,0.030511,0.33333334,2.7725887,0.0,1.0,1.0,0.0,16.944519,0.0,0.0,0.0,0.0,0.0,3.8918202,0.0,15.140215,C20,0.42028424,0.67540884,0.37111384,0.58977675,0.80987275,1.0,0.7403,0.5194,0.4939,0.4611,1.0064,1.3281,1.3815,0.09005,0.6237369,0.12992525,0.030511,0.33333334,2.7725887,,14.78334,4.276666,0.0,0.0,0.0,0.0,0.23261184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000030660.0,2015-04-23,0.0,2015.0,-0.12872082,四川省,0.90788835,-0.101994,0.0071433745,-0.016646,0.4,2.7725887,0.0,0.0,1.0,0.0,19.82672,1.0,1.0,0.0,0.0,0.0,1.609438,0.0,15.172479,C26,-0.19211233,-0.1403091,-0.36957842,-0.50367314,-0.46817058,1.0,-0.0506,-2.3052,-0.6942,0.1359,-1.0905,-2.5447,0.2234,-0.083234,0.90788835,0.0071433745,-0.016646,0.4,2.7725887,,14.79669,2.8332133,0.0,0.0,0.0,0.0,-0.18310797,0.6931472,0.0,1.3862944,0.0,2.0794415,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.3862944,0.0,2.0794415,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000000238.0,2011-07-06,0.0,2011.0,0.15507285,湖南省,0.6640706,0.049899,0.058929276,0.482858,0.3846154,2.4849067,0.0,0.0,1.0,0.0,21.06727,1.0,1.0,0.0,0.0,0.0,1.0986123,0.0,16.109623,R86,0.12466442,0.11575457,-0.07128253,0.015659295,-0.00032271014,1.0,0.639,1.567,1.2803,0.3149,0.4069,0.2731,0.334,0.034049,0.6640706,0.058929276,0.482858,0.3846154,2.4849067,,15.806522,0.0,0.0,0.0,0.0,0.0,0.14326096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000014470.0,2012-07-25,0.0,2012.0,0.04861895,江苏省,0.21398081,0.073875,0.058419887,0.044367,0.33333334,2.6390574,0.0,1.0,0.0,0.0,18.627296,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,15.208522,C27,0.04721463,0.037433483,-0.14101058,-0.42528963,-0.4180981,1.0,0.3557,0.4179,0.4617,0.5238,0.3771,0.4864,0.5199,0.057519,0.21398081,0.058419887,0.044367,0.33333334,2.6390574,,15.539976,1.0986123,0.0,0.0,0.0,0.0,0.051304467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000024481.0,2014-10-28,0.0,2014.0,0.04258789,江苏省,0.22089934,0.058452,0.08207493,0.130494,0.33333334,2.7725887,0.0,1.0,1.0,0.0,18.73348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.349535,C27,-0.035942145,-0.07964254,-0.6116841,-0.57345605,-0.8898927,1.0,0.4864,0.3771,0.3557,0.4179,0.5199,0.4411,0.3431,0.068049,0.22089934,0.08207493,0.130494,0.33333334,2.7725887,,15.05895,0.0,,,0.0,0.0,0.037488125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000037343.0,2016-04-27,0.0,2016.0,-0.003377675,贵州省,0.3567415,0.074716,0.13171785,-0.561328,0.4,2.8332133,0.1173,0.0,1.0,0.0,19.491638,0.0,1.0,0.0,0.0,3.0445225,4.3307333,0.0,16.132063,C37,-0.07815077,0.09035804,-0.075716995,-0.18197948,-0.26911688,1.0,0.3195,0.2873,0.5722,0.2894,0.301,0.2475,0.256,0.069845,0.3567415,0.13171785,-0.561328,0.4,2.8332133,,15.839236,3.8918202,,,0.0,3.0445225,0.00446289,3.465736,0.0,3.6888795,0.6931472,3.9318256,0.6931472,4.0943446,0.6931472,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,3.465736,0.0,3.6888795,0.6931472,3.9318256,0.6931472,4.0943446,0.6931472,,,0.0,3.0445225,0.0,0.0,0.0,0.0,0.0,0.0
200000023020.0,2014-08-22,1.0,2014.0,0.20390275,浙江省,0.6863859,-0.048336,0.0639597,0.105478,0.36363637,2.7080503,0.0,1.0,0.0,0.0,19.3249,0.0,0.0,0.6931472,1.0,1.7917595,3.8918202,0.16666667,15.073438,C35,0.16697891,0.29064327,0.31209767,0.2892534,0.058716685,1.0,0.0532,0.0409,-0.4773,0.1151,-0.4148,0.3114,0.048,-0.033123,0.6863859,0.0639597,0.105478,0.36363637,2.7080503,,14.798663,3.218876,1.7917595,0.6931472,0.6931472,1.7917595,0.19783124,2.3978953,0.6931472,2.7725887,0.6931472,2.9957323,0.6931472,2.9957323,0.6931472,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,1.7917595,2.3978953,0.6931472,2.7725887,0.6931472,2.9957323,0.6931472,2.9957323,0.6931472,1.7917595,0.6931472,0.6931472,1.7917595,0.0,0.0,0.0,0.0,0.0,0.6931472
200000037311.0,2016-04-25,0.0,2016.0,-0.122444116,浙江省,0.71581143,0.004386,-0.032471143,0.03821,0.36363637,2.8332133,0.0657,1.0,1.0,0.0,20.34054,1.0,0.0,0.0,0.0,3.7376697,3.6888795,0.0,15.605447,C35,-0.10745813,-0.09599028,0.07219601,0.38625166,0.5914446,1.0,0.3114,-0.4148,0.0532,0.0409,0.048,0.1817,0.009,0.004087,0.71581143,-0.032471143,0.03821,0.36363637,2.8332133,,15.70098,2.7080503,3.7376697,0.0,0.0,3.7376697,-0.11803612,3.912023,0.0,3.912023,0.0,3.912023,0.0,3.912023,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7376697,3.912023,0.0,3.912023,0.0,3.912023,0.0,3.912023,0.0,3.7376697,0.0,0.0,3.7376697,0.0,0.0,0.0,0.0,0.0,0.0
200000059096.0,2019-12-23,0.0,2019.0,0.30723163,天津市,0.97338414,0.007775,-0.2892769,-0.224982,0.4,3.0910425,0.0247,0.0,1.0,0.0,23.218842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.429895,C36,0.5297734,0.38837308,0.4721913,0.061036382,0.27280775,1.0,0.1696,-0.9275,0.0229,-1.028,0.1764,,,0.035925,0.97338414,-0.2892769,-0.224982,0.4,3.0910425,0.0143,15.802007,0.0,0.0,0.0,0.0,0.0,0.2536036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000016818.0,2013-08-14,0.0,2013.0,0.15829769,吉林省,0.6729241,-0.073077,0.023735965,-0.093057,0.5555556,2.9957323,0.0,0.0,1.0,0.0,17.375343,1.0,1.0,0.0,0.0,1.0986123,0.6931472,0.0,14.633536,C30,0.1685635,0.18098637,-0.032169707,0.04485997,0.15440318,2.0,0.2582,-1.4063,-0.6362,0.0057,0.7386,0.7422,0.3398,0.035297,0.6729241,0.023735965,-0.093057,0.5555556,2.9957323,,15.058372,2.3978953,1.0986123,0.0,0.0,1.0986123,0.16284852,2.5649493,1.0986123,2.5649493,1.0986123,2.7080503,1.0986123,2.944439,1.0986123,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.5649493,1.0986123,2.5649493,1.0986123,2.7080503,1.0986123,2.944439,1.0986123,1.0986123,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
220000000889.0,2013-08-14,0.0,2013.0,0.15829769,吉林省,0.6729241,-0.073077,0.023735965,-0.093057,0.5555556,2.9957323,0.0,0.0,1.0,0.0,21.970463,1.0,1.0,0.0,0.0,1.0986123,0.6931472,0.0,14.633536,C30,0.1685635,0.18098637,-0.032169707,0.04485997,0.15440318,1.0,0.2582,-1.4063,-0.6362,0.0057,0.7386,0.7422,0.3398,0.035297,0.6729241,0.023735965,-0.093057,0.5555556,2.9957323,,15.058372,2.3978953,1.0986123,0.0,0.0,1.0986123,0.16284852,2.5649493,1.0986123,2.5649493,1.0986123,2.7080503,1.0986123,2.944439,1.0986123,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.5649493,1.0986123,2.5649493,1.0986123,2.7080503,1.0986123,2.944439,1.0986123,1.0986123,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0
200000012091.0,2011-02-26,0.0,2011.0,0.09033995,北京市,0.7818703,0.004257,0.045773774,0.115742,0.375,2.4849067,0.0,1.0,1.0,0.0,18.462015,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,15.316858,K70,0.13616994,0.083731204,0.05493674,-0.08025769,-0.13324533,2.0,0.0829,0.0247,0.0831,0.0977,0.0466,-0.312,0.0203,0.00749,0.7818703,0.045773774,0.115742,0.375,2.4849067,,15.304755,0.0,0.0,0.0,0.0,0.0,0.0868003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000012092.0,2011-02-26,0.0,2011.0,0.09033995,北京市,0.7818703,0.004257,0.045773774,0.115742,0.375,2.4849067,0.0,1.0,1.0,0.0,18.05655,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,15.316858,K70,0.13616994,0.083731204,0.05493674,-0.08025769,-0.13324533,3.0,0.0829,0.0247,0.0831,0.0977,0.0466,-0.312,0.0203,0.00749,0.7818703,0.045773774,0.115742,0.375,2.4849067,,15.304755,0.0,0.0,0.0,0.0,0.0,0.0868003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000012093.0,2011-02-26,0.0,2011.0,0.09033995,北京市,0.7818703,0.004257,0.045773774,0.115742,0.375,2.4849067,0.0,1.0,1.0,0.0,17.961023,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,15.316858,K70,0.13616994,0.083731204,0.05493674,-0.08025769,-0.13324533,1.0,0.0829,0.0247,0.0831,0.0977,0.0466,-0.312,0.0203,0.00749,0.7818703,0.045773774,0.115742,0.375,2.4849067,,15.304755,0.0,0.0,0.0,0.0,0.0,0.0868003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
